,bug,Código.do.Município,GEOCODIGO,Município,Estado,ano,Prestadores,Serviços,"popTotalAtendida",AG002...Quantidade.de.ligações.ativas.de.água..Ligações.,AG003...Quantidade.de.economias.ativas.de.água..Economias.,AG004...Quantidade.de.ligações.ativas.de.água.micromedidas..Ligações.,AG005...Extensão.da.rede.de.água..km.,AG006...Volume.de.água.produzido..1000.m..ano.,AG007...Volume.de.água.tratada.em.ETAs..1000.m..ano.,AG008...Volume.de.água.micromedido..1000.m..ano.,AG010...Volume.de.água.consumido..1000.m..ano.,AG011...Volume.de.água.faturado..1000.m..ano.,AG012...Volume.de.água.macromedido..1000.m..ano.,AG013...Quantidade.de.economias.residenciais.ativas.de.água..Economias.,AG014...Quantidade.de.economias.ativas.de.água.micromedidas..Economias.,AG015...Volume.de.água.tratada.por.simples.desinfecção..1000.m..ano.,AG017...Volume.de.água.bruta.exportado..1000.m..ano.,AG018...Volume.de.água.tratada.importado..1000.m..ano.,AG019...Volume.de.água.tratada.exportado..1000.m..ano.,AG020...Volume.micromedido.nas.economias.residenciais.ativas.de.água..1000.m..ano.,AG021...Quantidade.de.ligações.totais.de.água..Ligações.,AG022...Quantidade.de.economias.residenciais.ativas.de.água.micromedidas..Economias.,AG024...Volume.de.serviço..1000.m..ano.,popUrbanaAtendida,AG027...Volume.de.água.fluoretada..1000.m..ano.,AG028...Consumo.total.de.energia.elétrica.nos.sistemas.de.água..1000.kWh.ano.
631,631,260500,2605004,Cupira,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,23841.0,8160.0,8312.0,8101.0,66.09,1331.17,1331.17,880.71,888.29,1211.47,1331.17,7872.0,8253.0,0.0,0.0,0.0,0.0,787.2,8540.0,7820.0,64.77,21188.0,0.0,783.27
632,632,260510,2605103,Custódia,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26051040] Prefeitura Municipal de Custódia - PMC,Água; Res Sólidos,21359.0,6673.0,6781.0,5507.0,75.02,699.39,0.0,288.35,436.88,841.38,699.39,6453.0,5569.0,699.39,0.0,0.0,0.0,275.85,6993.0,5342.0,23.8,21359.0,0.0,1.16
633,633,260515,2605152,Dormentes,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26051540] SECRETARIA DE AGRICULTURA. INFRAESTRUTURA. RECURSOS HÍDRICOS E MEIO AMBIENTE - SEAGRIMA,Água e Esgoto; Res Sólidos,7873.0,2546.0,2634.0,2488.0,21.94,252.38,252.38,214.3,223.51,346.26,246.34,2430.0,2571.0,0.0,0.0,0.0,0.0,186.36,2701.0,2374.0,7.93,6502.0,0.0,43.84
634,634,260530,2605301,Exu,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,18481.0,5163.0,5238.0,4866.0,48.53,696.39,696.39,404.08,440.92,705.69,696.39,5022.0,4940.0,0.0,0.0,0.0,0.0,373.52,5528.0,4736.0,12.29,16453.0,0.0,13.93
635,635,260560,2605608,Flores,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,12911.0,4272.0,4311.0,4188.0,35.48,708.13,3.99,378.52,389.19,582.5,25.75,4125.0,4226.0,704.14,0.0,0.0,0.0,354.5,4610.0,4048.0,87.53,9541.0,0.0,3327.37
636,636,260570,2605707,Floresta,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26057040] PREFEITURA MUNICIPAL DE FLORESTA - PMF,Água; Res Sólidos,27172.0,7036.0,7249.0,7035.0,60.69,1335.34,1335.34,870.75,870.79,1154.44,1310.43,6879.0,7248.0,0.0,0.0,0.0,0.0,760.23,7483.0,6878.0,89.24,21694.0,0.0,13071.69
637,637,260580,2605806,Frei Miguelinho,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,6063.0,1985.0,1996.0,1936.0,27.91,131.01,124.39,121.04,124.77,245.86,124.39,1931.0,1947.0,0.0,0.0,0.0,0.0,111.51,2205.0,1882.0,7.8,3589.0,0.0,0.0
638,638,260600,2606002,Garanhuns,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água e Esgoto,136949.0,40358.0,42918.0,39453.0,326.12,9989.27,9989.27,4729.09,4857.58,6476.34,9966.72,41124.0,41902.0,0.0,0.0,0.0,0.0,4329.46,43600.0,40124.0,1197.94,122078.0,0.0,23222.54
639,639,260630,2606309,Granito,PE,2015,[26063011] Prefeitura Municipal de Granito - PMG; [26116000] Companhia Pernambucana de Saneamento - COMPESA,Esgoto; Água,3756.0,1002.0,1062.0,812.0,8.04,176.58,176.58,94.21,117.7,150.58,114.25,1015.0,872.0,0.0,0.0,0.0,0.0,84.19,1072.0,826.0,6.41,3388.0,0.0,7.58
640,640,260640,2606408,Gravatá,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água e Esgoto,81893.0,27595.0,33756.0,26841.0,323.36,6999.81,6999.81,3954.82,4056.05,5243.49,6967.75,32225.0,32960.0,0.0,0.0,0.0,0.0,3651.91,29061.0,31476.0,606.8,73246.0,0.0,12374.83
641,641,260650,2606507,Iati,PE,2015,,,,,,,,,,,,,,,,,,,,,,,,NaN,,
642,642,260660,2606606,Ibimirim,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26066040] Prefeitura Municipla de Ibimirim - PMI,Água; Res Sólidos,15556.0,4353.0,4439.0,4115.0,44.88,760.35,0.0,423.52,454.56,634.4,760.35,4262.0,4197.0,760.35,0.0,0.0,0.0,400.46,4624.0,4027.0,22.48,15556.0,0.0,5332.04
643,643,260670,2606705,Ibirajuba,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26067040] Prefeitura Municipal de Ibirajuba - PMI,Água; Res Sólidos,4029.0,1384.0,1406.0,1384.0,16.25,119.04,119.04,107.75,107.75,178.97,119.04,1352.0,1406.0,0.0,0.0,0.0,0.0,101.49,1506.0,1352.0,3.33,3220.0,0.0,160.49
644,644,260690,2606903,Iguaraci,PE,2015,[26069011] Prefeitura Municipal de Iguaraci - PMI; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26069040] PREFEITURA MUNICIPAL DE IGUARACY - PMI,Esgoto; Água; Res Sólidos,8144.0,2668.0,2694.0,2559.0,21.19,268.59,268.59,180.86,193.56,334.67,186.86,2569.0,2585.0,0.0,0.0,0.0,0.0,168.16,2837.0,2465.0,9.98,6296.0,0.0,827.42
645,645,260700,2607000,Inajá,PE,2015,[26070011] Prefeitura Municipal de Inajá - PMI,Água e Esgoto,13264.0,5714.0,6032.0,0.0,48.0,989.29,0.0,0.0,823.14,0.0,0.0,4823.0,0.0,989.29,0.0,0.0,0.0,0.0,6032.0,,0.0,9147.0,0.0,
646,646,260710,2607109,Ingazeira,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,2147.0,689.0,691.0,620.0,5.82,61.49,50.93,50.35,58.56,92.19,49.81,624.0,622.0,0.0,0.0,0.0,0.0,41.24,728.0,561.0,0.86,2147.0,0.0,1.93
647,647,260730,2607307,Ipubi,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água e Esgoto,16799.0,4591.0,4623.0,3704.0,37.14,691.26,691.26,386.93,441.33,620.36,543.79,4528.0,3735.0,0.0,0.0,0.0,0.0,316.18,4737.0,3644.0,19.57,16799.0,0.0,125.31
648,648,260740,2607406,Itacuruba,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,4754.0,1314.0,1321.0,1314.0,16.6,291.47,291.47,172.53,172.53,227.31,291.47,1251.0,1321.0,0.0,0.0,0.0,0.0,135.06,1408.0,1251.0,42.42,4035.0,0.0,430.54
649,649,260750,2607505,Itaíba,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26075040] Prefeitura Municipal de Itaíba - PMI,Água; Res Sólidos,17700.0,5255.0,5304.0,5104.0,44.5,956.18,0.0,473.58,492.45,734.53,518.36,5206.0,5145.0,956.18,0.0,0.0,0.0,444.46,5763.0,5047.0,117.06,9746.0,0.0,122.87
650,650,260770,2607703,Itapetim,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26077040] Prefeitura Municipal de Itapetim - PMI,Água; Res Sólidos,9351.0,3271.0,3278.0,2007.0,27.13,0.67,0.0,0.64,0.64,1.91,0.0,3159.0,2013.0,0.0,0.0,0.0,0.0,0.04,3488.0,1926.0,0.0,8365.0,0.0,4.4
651,651,260800,2608008,Jataúba,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,2592.0,812.0,815.0,310.0,13.88,0.0,0.0,0.0,0.0,0.0,0.0,783.0,332.0,0.0,0.0,0.0,0.0,0.0,1423.0,319.0,0.0,2592.0,0.0,1.36
652,652,260805,2608057,Jatobá,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26080540] Prefeitura Municipal de Jatobá - PMJ,Água; Res Sólidos,11445.0,3377.0,3399.0,3264.0,41.5,1072.23,1072.23,443.6,458.26,582.24,1072.23,3215.0,3279.0,0.0,0.0,0.0,0.0,351.96,3572.0,3107.0,187.82,6354.0,0.0,0.0
653,653,260810,2608107,João Alfredo,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,19835.0,6156.0,6534.0,5248.0,51.7,880.95,880.95,300.91,379.69,598.15,880.95,6337.0,5599.0,0.0,0.0,0.0,0.0,283.88,6532.0,5426.0,151.93,16093.0,0.0,208.16
654,654,260825,2608255,Jucati,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26082540] Prefeitura Municipal de Jucati - PMJ,Água; Res Sólidos,3985.0,1210.0,1215.0,649.0,14.55,15.45,3.46,5.9,14.71,21.5,3.46,1186.0,650.0,0.0,0.0,0.0,0.0,5.0,1754.0,626.0,0.05,2987.0,0.0,36.41
655,655,260830,2608305,Jupi,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,2576.0,1056.0,1063.0,373.0,20.03,21.46,19.69,3.84,20.44,25.91,7.96,783.0,376.0,0.0,0.0,0.0,0.0,3.41,1735.0,277.0,1.13,2576.0,0.0,0.0
656,656,260840,2608404,Jurema,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26084040] Prefeitura Municipal de Jurema - PMJ,Água; Res Sólidos,13000.0,4088.0,4113.0,4033.0,34.5,460.41,460.41,327.21,333.99,522.91,460.41,4000.0,4057.0,0.0,0.0,0.0,0.0,302.61,4332.0,3944.0,14.06,9132.0,0.0,488.23
657,657,260860,2608602,Lagoa do Ouro,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26086040] SECRETARIA DE OBRAS E URBANISMO - SOU,Água; Res Sólidos,6852.0,2036.0,2076.0,2035.0,22.77,247.34,247.34,201.84,204.08,282.29,247.34,1992.0,2075.0,0.0,0.0,0.0,0.0,185.12,2204.0,1991.0,13.27,6393.0,0.0,192.59
658,658,260870,2608701,Lagoa dos Gatos,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,9815.0,3176.0,3209.0,3144.0,26.97,557.97,534.44,309.15,314.08,448.87,555.41,3116.0,3176.0,23.53,0.0,0.0,0.0,290.15,3539.0,3085.0,65.03,8943.0,0.0,3463.77
659,659,260875,2608750,Lagoa Grande,PE,2015,[26087511] Prefeitura Municipal de Lagoa Grande - PMLG; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26087540] PREFEITURA MUNICIPAL DE LAGOA GRANDE - PMLG/SEIMA,Esgoto; Água e Esgoto; Res Sólidos,14898.0,4280.0,4359.0,3676.0,55.13,1316.32,1316.32,343.79,420.34,602.64,698.07,4127.0,3739.0,0.0,0.0,0.0,0.0,304.99,4845.0,3541.0,156.51,11330.0,0.0,353.0
660,660,260880,2608800,Lajedo,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,39146.0,12222.0,12488.0,11469.0,119.82,2211.57,2211.57,912.39,1006.27,1642.94,2211.57,12045.0,11727.0,0.0,0.0,0.0,0.0,850.04,13707.0,11329.0,257.62,28277.0,0.0,2787.33
661,661,260915,2609154,Manari,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,7347.0,1961.0,1978.0,1781.0,15.64,163.14,0.0,131.52,155.37,267.42,0.0,1954.0,1798.0,135.6,0.0,0.0,0.0,121.92,2023.0,1777.0,5.95,4287.0,0.0,0.0
662,662,260930,2609303,Mirandiba,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26093040] Prefeitura Municipal Mirandiba - PE - PMM,Água; Res Sólidos,12707.0,3389.0,3400.0,3261.0,78.62,800.69,151.88,331.31,347.51,491.25,800.69,3292.0,3272.0,648.81,0.0,0.0,0.0,308.34,3627.0,3169.0,108.2,7535.0,0.0,742.45
663,663,260970,2609709,Orobó,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26097040] PREFEITURA - PMO,Água; Res Sólidos,7434.0,2111.0,2362.0,1690.0,23.75,335.27,335.27,106.24,151.31,250.16,335.27,2246.0,1908.0,0.0,0.0,0.0,0.0,95.62,2321.0,1803.0,33.59,7434.0,0.0,69.77
664,664,260980,2609808,Orocó,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,5643.0,1620.0,1637.0,1558.0,12.79,513.59,513.59,161.92,168.81,243.44,281.52,1521.0,1575.0,0.0,0.0,0.0,0.0,138.5,1756.0,1465.0,83.34,5060.0,0.0,282.38
665,665,260990,2609907,Ouricuri,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26099040] PREFEITURA MUNICIPAL DE OURICURI - PMO,Água; Res Sólidos,48928.0,13726.0,13779.0,13179.0,132.08,2079.96,2079.96,1702.16,1761.75,2361.35,1817.24,13332.0,13228.0,0.0,0.0,0.0,0.0,1365.04,14661.0,12789.0,72.84,34276.0,0.0,31252.22
666,666,261010,2610103,Palmeirina,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26101040] Prefeitura Municipal de Palmeirina - PMP,Água; Res Sólidos,5303.0,1652.0,1668.0,1625.0,16.43,400.93,400.93,170.23,176.62,241.04,400.93,1602.0,1641.0,0.0,0.0,0.0,0.0,152.68,1923.0,1575.0,78.32,5039.0,0.0,104.35
667,667,261020,2610202,Panelas,PE,2015,[26102011] Prefeitura Municipal de Panelas - PMP; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26102040] Prefeitura Municipal de Panelas - PMP,Esgoto; Água; Res Sólidos,16338.0,5041.0,5072.0,5000.0,40.97,614.45,614.45,386.11,391.21,649.55,517.57,4936.0,5031.0,0.0,0.0,0.0,0.0,366.55,5346.0,4895.0,15.25,14410.0,0.0,712.92
668,668,261030,2610301,Paranatama,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26103040] Prefeitura Municipal de Paranatama - PMP,Água; Res Sólidos,1392.0,432.0,438.0,432.0,5.11,46.24,46.24,22.25,22.36,54.24,0.0,413.0,438.0,0.0,0.0,0.0,0.0,21.23,517.0,413.0,0.21,1392.0,0.0,56.06
669,669,261040,2610400,Parnamirim,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26104040] Prefeitura Municipal de Parnamirim - PMP,Água; Res Sólidos,12236.0,3424.0,3468.0,2828.0,29.68,594.31,594.31,320.41,392.09,505.41,593.62,3263.0,2868.0,0.0,0.0,0.0,0.0,279.59,3602.0,2689.0,89.41,8778.0,0.0,126.24
670,670,261050,2610509,Passira,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,17454.0,5339.0,5590.0,5329.0,45.01,541.2,541.2,385.15,386.48,673.28,541.2,5387.0,5580.0,0.0,0.0,0.0,0.0,362.7,5735.0,5377.0,26.93,14117.0,0.0,7.59
671,671,261080,2610806,Pedra,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,10734.0,3160.0,3231.0,2536.0,35.13,67.4,67.4,39.34,39.36,39.7,26.9,3157.0,2601.0,0.0,0.0,0.0,0.0,0.07,3727.0,2535.0,12.21,10734.0,0.0,60.84
672,672,261090,2610905,Pesqueira,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26109040] Prefeitura Municipal de Pesqueira - PMP,Água; Res Sólidos,40933.0,12722.0,13034.0,8381.0,127.77,1869.45,1869.45,618.34,1133.6,1575.05,1869.45,12556.0,8596.0,0.0,0.0,0.0,0.0,569.63,15373.0,8234.0,257.19,40933.0,0.0,131.12
673,673,261100,2611002,Petrolândia,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26110040] Prefeitura Municipal de Petrolândia - PMP,Água; Res Sólidos,25476.0,7063.0,7238.0,6852.0,54.94,2219.7,2219.7,1023.45,1052.87,1286.17,2219.7,6830.0,7020.0,0.0,0.0,0.0,0.0,809.06,7483.0,6641.0,291.76,25476.0,0.0,931.24
674,674,261110,2611101,Petrolina,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26111040] Prefeitura Municipal - PM,Água e Esgoto; Res Sólidos,308321.0,78644.0,92163.0,75261.0,672.31,20584.1,20584.1,10180.41,10645.52,14002.5,20584.1,86607.0,88379.0,0.0,0.0,0.0,0.0,8581.48,81163.0,83048.0,1568.39,247544.0,0.0,13035.02
675,675,261120,2611200,Poção,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,6686.0,2163.0,2170.0,2041.0,20.47,10.24,0.0,8.38,9.75,26.4,0.0,2109.0,2048.0,0.0,0.0,0.0,0.0,7.19,2402.0,1988.0,0.0,6686.0,0.0,843.96
676,676,261153,2611533,Quixaba,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,3605.0,1072.0,1073.0,1065.0,13.39,104.0,104.0,86.43,87.16,137.98,104.0,1030.0,1066.0,0.0,0.0,0.0,0.0,80.61,1152.0,1025.0,3.37,2526.0,0.0,12.65
677,677,261170,2611705,Riacho das Almas,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,12754.0,4163.0,4290.0,2837.0,36.71,579.19,579.19,313.06,466.41,607.4,579.19,4168.0,2952.0,0.0,0.0,0.0,0.0,264.1,4563.0,2870.0,27.54,9226.0,0.0,292.02
678,678,261200,2612000,Sairé,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,9731.0,2788.0,3343.0,2728.0,22.56,397.04,397.04,336.23,341.05,469.51,397.04,3233.0,3282.0,0.0,0.0,0.0,0.0,307.59,2863.0,3172.0,24.56,5855.0,0.0,24.46
679,679,261210,2612109,Salgadinho,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,3752.0,974.0,1032.0,973.0,8.43,413.53,413.53,68.87,68.99,133.66,413.53,977.0,1031.0,0.0,0.0,0.0,0.0,61.92,1112.0,976.0,38.51,3427.0,0.0,0.0
680,680,261220,2612208,Salgueiro,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26122040] PREFEITURA MUNICIPAL DO SALGUEIRO - PMS,Água e Esgoto; Res Sólidos,59769.0,18348.0,18869.0,17318.0,242.06,3975.14,3975.14,1924.96,2055.45,2807.92,3913.91,17748.0,17809.0,0.0,0.0,10.66,0.0,1632.31,20416.0,16747.0,576.38,48248.0,0.0,2097.73
681,681,261230,2612307,Saloá,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26123040] Prefeitura Municipal de Saloá   Secretaria Municipal de Meio Ambiente - PMS,Água; Res Sólidos,5552.0,1724.0,1731.0,1664.0,17.63,88.78,88.78,73.49,77.31,156.99,46.36,1698.0,1671.0,0.0,0.0,0.0,0.0,70.37,2092.0,1641.0,5.85,5552.0,0.0,5.59
682,682,261240,2612406,Sanharó,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,20948.0,6163.0,6218.0,5657.0,58.04,673.37,673.37,352.1,412.66,772.11,665.79,6037.0,5706.0,0.0,0.0,0.0,0.0,334.59,7171.0,5535.0,12.42,14260.0,0.0,452.68
683,683,261245,2612455,Santa Cruz,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,6597.0,2017.0,2020.0,1809.0,19.75,434.69,434.69,166.1,191.75,281.11,363.38,1975.0,1812.0,0.0,0.0,0.0,0.0,148.62,2138.0,1768.0,41.78,4860.0,0.0,222.7
684,684,261247,2612471,Santa Cruz da Baixa Verde,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26124740] Prefeitura Municipal de Santa Cruz da    Baixa Verde - PMSCBV,Água; Res Sólidos,191.0,58.0,58.0,47.0,10.13,7.62,0.0,4.21,5.53,7.51,0.0,58.0,47.0,7.62,0.0,0.0,0.0,4.21,1426.0,47.0,0.0,191.0,0.0,2.06
685,685,261250,2612505,Santa Cruz do Capibaribe,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,78656.0,23120.0,24657.0,21257.0,202.83,2020.13,2020.13,1170.03,1299.61,2680.43,1841.89,23340.0,22682.0,0.0,0.0,0.0,0.0,1038.22,27582.0,21566.0,245.75,78656.0,0.0,929.1
686,686,261255,2612554,Santa Filomena,PE,2015,[26125511] Prefeitura Municipal de Santa Filomena - PMSF; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26125540] PREFEITURA MUNICIPAL DE SANTA FILOMENA - PGCM,Esgoto; Água; Res Sólidos,5008.0,1553.0,1553.0,1409.0,12.21,138.72,122.62,114.83,132.11,205.33,0.0,1513.0,1409.0,0.0,0.0,0.0,0.0,107.4,1645.0,1372.0,1.06,2359.0,0.0,126.81
687,687,261260,2612604,Santa Maria da Boa Vista,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,17308.0,4638.0,4719.0,4411.0,39.3,1387.92,1387.92,538.55,567.64,747.98,1380.54,4438.0,4486.0,0.0,0.0,0.0,0.0,466.9,5145.0,4226.0,198.82,15577.0,0.0,1016.6
688,688,261270,2612703,Santa Maria do Cambucá,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26127040] Secretaria Municipal de Saúde - SMS,Água; Res Sólidos,6775.0,2099.0,2140.0,2085.0,24.04,168.22,168.22,118.42,123.18,263.13,168.22,2072.0,2126.0,0.0,0.0,0.0,0.0,107.95,2252.0,2058.0,5.95,3477.0,0.0,1.8
689,689,261280,2612802,Santa Terezinha,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,8557.0,2469.0,2522.0,2416.0,20.7,242.1,242.1,190.08,196.91,328.89,236.76,2431.0,2467.0,0.0,0.0,0.0,0.0,181.27,2638.0,2384.0,4.46,7274.0,0.0,791.27
690,690,261300,2613008,São Bento do Una,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,27118.0,8084.0,8172.0,7249.0,85.15,1109.81,1109.81,471.72,550.46,1003.03,1109.81,7815.0,7334.0,0.0,0.0,0.0,0.0,399.78,9503.0,7005.0,37.63,27118.0,0.0,5.79
691,691,261310,2613107,São Caitano,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26131040] Prefeitura Municipal de São Caetano - PMSC,Água; Res Sólidos,29594.0,9004.0,9338.0,8014.0,76.05,1036.03,1036.03,650.69,744.15,1175.36,1036.03,9134.0,8335.0,0.0,0.0,0.0,0.0,633.69,9571.0,8145.0,25.38,28222.0,0.0,0.0
692,692,261320,2613206,São João,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,13749.0,3999.0,4063.0,3999.0,32.97,515.87,515.87,416.28,416.6,586.76,515.87,3895.0,4063.0,0.0,0.0,0.0,0.0,363.43,4262.0,3895.0,33.17,10150.0,0.0,2.64
693,693,261330,2613305,São Joaquim do Monte,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26133040] Município de São Joaquim do Monte - Prefeitura - PMSJM,Água; Res Sólidos,16087.0,5180.0,5214.0,5023.0,44.66,729.55,729.55,484.9,504.33,712.29,729.55,5043.0,5056.0,0.0,0.0,0.0,0.0,455.73,5628.0,4890.0,26.82,14593.0,0.0,93.45
694,694,261350,2613503,São José do Belmonte,PE,2015,[26135011] Prefeitura Municipal de São José do Belmonte - PMSJB; [26116000] Companhia Pernambucana de Saneamento - COMPESA,Esgoto; Água,20351.0,6018.0,6057.0,5639.0,64.29,1128.91,0.0,565.64,616.12,847.81,1088.21,5848.0,5675.0,1128.91,0.0,0.0,0.0,527.13,7442.0,5473.0,137.74,16693.0,0.0,957.71
695,695,261360,2613602,São José do Egito,PE,2015,[26136011] Prefeitura Municipal de São José do Egito - PMSJE; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26136040] Prefeitura Municipal de São José do Egito - PMSJE,Esgoto; Água; Res Sólidos,24606.0,8135.0,8349.0,7844.0,63.74,667.35,667.35,478.27,513.26,948.19,623.19,7963.0,8052.0,0.0,0.0,0.0,0.0,444.85,8706.0,7683.0,33.93,21971.0,0.0,792.97
696,696,261390,2613909,Serra Talhada,PE,2015,[26139011] Prefeitura Municipal de Serra Talhada - PMST; [26116000] Companhia Pernambucana de Saneamento - COMPESA,Esgoto; Água,84352.0,24838.0,25957.0,24690.0,194.49,5691.98,5691.98,2832.93,2853.82,3879.78,5684.19,25093.0,25804.0,0.0,0.0,0.0,0.0,2606.88,25808.0,24956.0,632.66,65235.0,0.0,4664.32
697,697,261400,2614006,Serrita,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26140040] secretaria de meio ambiente de serrita - semas,Água; Res Sólidos,10802.0,2772.0,2811.0,2437.0,52.53,277.11,242.24,222.6,263.91,373.22,227.16,2654.0,2475.0,0.0,0.0,0.0,0.0,207.95,3111.0,2328.0,23.93,6594.0,0.0,119.6
698,698,261410,2614105,Sertânia,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,19693.0,6134.0,6234.0,4918.0,60.09,570.7,570.7,304.87,451.16,806.3,458.16,6004.0,4992.0,0.0,0.0,0.0,0.0,276.25,7391.0,4811.0,16.6,19425.0,0.0,4978.56
699,699,261430,2614303,Moreilândia,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,5336.0,1513.0,1515.0,1110.0,13.05,280.33,280.33,88.23,134.29,195.23,41.24,1474.0,1111.0,0.0,0.0,0.0,0.0,79.56,1749.0,1073.0,63.65,5336.0,0.0,33.65
700,700,261440,2614402,Solidão,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26144040] secretaria de obras e saneamento - so,Água; Res Sólidos,2095.0,612.0,614.0,528.0,4.1,56.75,56.75,29.73,39.35,73.93,0.0,582.0,530.0,0.0,0.0,0.0,0.0,27.64,673.0,500.0,0.99,1896.0,0.0,54.95
701,701,261450,2614501,Surubim,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,63166.0,19021.0,20079.0,17568.0,160.81,2334.91,2334.91,1389.3,1534.77,2589.25,2334.91,19398.0,18597.0,0.0,0.0,0.0,0.0,1285.31,20647.0,17952.0,187.01,47536.0,0.0,4907.66
702,702,261460,2614600,Tabira,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,25816.0,8089.0,8173.0,7685.0,64.07,1655.44,1655.44,621.91,679.94,1059.43,1080.31,7919.0,7765.0,0.0,0.0,0.0,0.0,596.24,8698.0,7526.0,220.18,20914.0,0.0,830.7
703,703,261470,2614709,Tacaimbó,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26147040] PREFEITURA MUNICPAL DE TACAIMBÓ - PMT,Água; Res Sólidos,8999.0,2873.0,2895.0,2236.0,24.77,316.01,316.01,164.75,242.39,349.23,316.01,2821.0,2255.0,0.0,0.0,0.0,0.0,152.73,3110.0,2186.0,7.41,7177.0,0.0,244.32
