,Unnamed: 0,Código.do.Município,GEOCODIGO,Município,Estado,Ano.de.Referência,Prestadores,Serviços,QD001...Tipo.de.atendimento.da.portaria.sobre.qualidade.da.água,qteParalisacoesAno,QD003...Duração.das.paralisações..soma.das.paralisações.maiores.que.6.horas.no.ano...Horas.ano.,QD004...Quantidade.de.economias.ativas.atingidas.por.paralisações..Economias.ano.,QD006...Quantidade.de.amostras.para.cloro.residual..analisadas...Amostras.ano..,QD007...Quantidade.de.amostras.para.cloro.residual.com.resultados.fora.do.padrão..Amostras.ano.,QD008...Quantidade.de.amostras.para.turbidez..analisadas...Amostras.ano.,QD009...Quantidade.de.amostras.para.turbidez.fora.do.padrão..Amostras.ano.,QD011...Quantidades.de.extravasamentos.de.esgotos.registrados..Extravasamentos.ano..,QD012...Duração.dos.extravasamentos.registrados..Horas.ano.,QD015...Quantidade.de.economias.ativas.atingidas.por.interrupções.sistemáticas..Economias.ano.,QD016...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..Amostras.,QD017...Quantidade.de.amostras.analisadas.para.aferição.de.coliformes.fecais..com.resultados.fora.do.padrão..Amostras.,QD019...Quantidade.mínima.de.amostras.para.turbidez..obrigatórias...Amostras.ano.,QD020...Quantidade.mínima.de.amostras.para.cloro.residual..obrigatórias...Amostras.ano.,QD021...Quantidade.de.interrupções.sistemáticas..Interrupções.ano.,QD022...Duração.das.interrupções.sistemáticas..Horas.ano.,QD023...Quantidade.de.reclamações.ou.solicitações.de.serviços..Reclamações.ano.,QD024...Quantidade.de.serviços.executados..Serviços.ano.,QD025...Tempo.total.de.execução.dos.serviços..Horas.ano.,QD026...Quantidade.de.amostras.para.coliformes.totais..analisadas...Amostras.ano.,QD027...Quantidade.de.amostras.para.coliformes.totais.com.resultados.fora.do.padrão..Amostras.ano.,QD028...Quantidade.mínima.de.amostras.para.coliformes.totais..obrigatórias...Amostras.ano.,QD029...Atendimento.integral.da.portaria.518.04
677,677,261170,2611705,Riacho das Almas,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,0.0,0.0,0.0,404.0,0.0,404.0,1.0,,,,,,624.0,624.0,,,26.0,9.0,1000.0,404.0,9.0,624.0,
678,678,261200,2612000,Sairé,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,0.0,0.0,0.0,114.0,0.0,110.0,19.0,,,,,,144.0,144.0,,,167.0,153.0,32505.0,114.0,0.0,144.0,
679,679,261210,2612109,Salgadinho,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,0.0,0.0,0.0,100.0,0.0,100.0,9.0,,,,,,120.0,120.0,,,110.0,50.0,13464.8,100.0,0.0,120.0,
680,680,261220,2612208,Salgueiro,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26122040] PREFEITURA MUNICIPAL DO SALGUEIRO - PMS,Água e Esgoto; Res Sólidos,Atende parcialmente,25.0,530.0,18080.0,917.0,42.0,917.0,32.0,235.0,7175.0,,,,1008.0,1008.0,,,4099.0,4007.0,375716.0,917.0,35.0,1008.0,
681,681,261230,2612307,Saloá,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26123040] Prefeitura Municipal de Saloá   Secretaria Municipal de Meio Ambiente - PMS,Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,117.0,0.0,117.0,48.0,,,,,,120.0,120.0,,,46.0,39.0,3211.0,117.0,1.0,120.0,
682,682,261240,2612406,Sanharó,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,0.0,0.0,0.0,309.0,9.0,309.0,8.0,,,,,,336.0,336.0,,,232.0,210.0,39065.0,309.0,6.0,336.0,
683,683,261245,2612455,Santa Cruz,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,18.0,773.0,2379.0,122.0,0.0,122.0,33.0,,,,,,120.0,120.0,,,145.0,143.0,19992.0,122.0,0.0,120.0,
684,684,261247,2612471,Santa Cruz da Baixa Verde,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26124740] Prefeitura Municipal de Santa Cruz da    Baixa Verde - PMSCBV,Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,
685,685,261250,2612505,Santa Cruz do Capibaribe,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,0.0,0.0,0.0,796.0,0.0,796.0,14.0,,,,,,792.0,792.0,,,10612.0,5436.0,3833360.8,796.0,12.0,792.0,
686,686,261255,2612554,Santa Filomena,PE,2015,[26125511] Prefeitura Municipal de Santa Filomena - PMSF; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26125540] PREFEITURA MUNICIPAL DE SANTA FILOMENA - PGCM,Esgoto; Água; Res Sólidos,Atende parcialmente,6.0,258.0,1035.0,123.0,0.0,123.0,29.0,,,,,,120.0,120.0,,,48.0,47.0,,123.0,0.0,120.0,
687,687,261260,2612604,Santa Maria da Boa Vista,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,0.0,0.0,0.0,413.0,53.0,413.0,39.0,,,,,,456.0,456.0,,,716.0,702.0,81041.0,413.0,44.0,456.0,
688,688,261270,2612703,Santa Maria do Cambucá,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26127040] Secretaria Municipal de Saúde - SMS,Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,200.0,30.0,200.0,8.0,,,,,,240.0,240.0,,,142.0,123.0,14461.0,200.0,37.0,240.0,
689,689,261280,2612802,Santa Terezinha,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,0.0,0.0,0.0,145.0,0.0,145.0,0.0,,,,,,120.0,120.0,,,89.0,86.0,12398.0,145.0,0.0,120.0,
690,690,261300,2613008,São Bento do Una,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,7.0,94.0,7051.0,481.0,24.0,481.0,19.0,,,,,,612.0,612.0,,,4513.0,4209.0,997999.0,481.0,19.0,612.0,
691,691,261310,2613107,São Caitano,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26131040] Prefeitura Municipal de São Caetano - PMSC,Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,461.0,14.0,461.0,46.0,,,,,,516.0,516.0,,,2182.0,1774.0,641082.4,461.0,2.0,516.0,
692,692,261320,2613206,São João,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,1.0,8.0,3488.0,331.0,1.0,331.0,2.0,,,,,,336.0,336.0,,,888.0,846.0,180198.4,331.0,8.0,336.0,
693,693,261330,2613305,São Joaquim do Monte,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26133040] Município de São Joaquim do Monte - Prefeitura - PMSJM,Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,360.0,0.0,361.0,68.0,,,,,,480.0,480.0,,,424.0,407.0,55908.0,360.0,4.0,480.0,
694,694,261350,2613503,São José do Belmonte,PE,2015,[26135011] Prefeitura Municipal de São José do Belmonte - PMSJB; [26116000] Companhia Pernambucana de Saneamento - COMPESA,Esgoto; Água,Atende parcialmente,1.0,30.0,4234.0,648.0,0.0,648.0,2.0,0.0,0.0,,,,648.0,648.0,,,658.0,526.0,21373.0,648.0,0.0,648.0,
695,695,261360,2613602,São José do Egito,PE,2015,[26136011] Prefeitura Municipal de São José do Egito - PMSJE; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26136040] Prefeitura Municipal de São José do Egito - PMSJE,Esgoto; Água; Res Sólidos,Atende parcialmente,3.0,71.0,8235.0,452.0,0.0,452.0,0.0,2400.0,57600.0,,,,516.0,516.0,,,3162.0,3147.0,84726.0,452.0,1.0,516.0,
696,696,261390,2613909,Serra Talhada,PE,2015,[26139011] Prefeitura Municipal de Serra Talhada - PMST; [26116000] Companhia Pernambucana de Saneamento - COMPESA,Esgoto; Água,Atende parcialmente,15.0,429.0,24468.0,961.0,1.0,960.0,3.0,,,,,,960.0,960.0,,,5017.0,1734.0,,960.0,0.0,960.0,
697,697,261400,2614006,Serrita,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26140040] secretaria de meio ambiente de serrita - semas,Água; Res Sólidos,Atende parcialmente,8.0,211.0,2688.0,280.0,0.0,280.0,6.0,,,,,,288.0,288.0,,,298.0,46.0,1822.0,280.0,0.0,288.0,
698,698,261410,2614105,Sertânia,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,10.0,442.0,6128.0,408.0,0.0,408.0,0.0,,,,,,408.0,408.0,,,4101.0,3833.0,878198.0,408.0,8.0,408.0,
699,699,261430,2614303,Moreilândia,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,5.0,71.0,1476.0,118.0,0.0,119.0,0.0,,,,,,120.0,120.0,,,82.0,82.0,31.0,118.0,0.0,120.0,
700,700,261440,2614402,Solidão,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26144040] secretaria de obras e saneamento - so,Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,125.0,0.0,125.0,0.0,,,,,,120.0,120.0,,,10.0,10.0,9702.4,125.0,0.0,120.0,
701,701,261450,2614501,Surubim,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,0.0,0.0,0.0,664.0,0.0,664.0,1.0,,,,,,720.0,720.0,,,3683.0,82.0,48911.2,664.0,11.0,720.0,
702,702,261460,2614600,Tabira,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,4.0,149.0,7561.0,625.0,0.0,625.0,0.0,,,,,,612.0,612.0,,,345.0,323.0,72171.0,625.0,0.0,612.0,
703,703,261470,2614709,Tacaimbó,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26147040] PREFEITURA MUNICPAL DE TACAIMBÓ - PMT,Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,174.0,15.0,174.0,6.0,,,,,,180.0,180.0,,,71.0,56.0,8789.0,174.0,5.0,180.0,
704,704,261480,2614808,Tacaratu,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,0.0,0.0,0.0,360.0,0.0,360.0,0.0,,,,,,408.0,408.0,,,232.0,215.0,33833.0,360.0,0.0,408.0,
705,705,261500,2615003,Taquaritinga do Norte,PE,2015,[26150011] Prefeitura Municipal de Taquaritinga do Norte - PMTN; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26150040] Secretaria de Obras e Urbanismo - SEURB,Esgoto; Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,44.0,0.0,44.0,0.0,,,,,,120.0,120.0,,,370.0,271.0,,44.0,0.0,120.0,
706,706,261510,2615102,Terezinha,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,1.0,42.0,1042.0,120.0,0.0,120.0,3.0,,,,,,120.0,120.0,,,136.0,131.0,20358.0,120.0,2.0,120.0,
707,707,261520,2615201,Terra Nova,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,17.0,428.0,2603.0,304.0,0.0,304.0,4.0,,,,,,240.0,240.0,,,1139.0,1138.0,21894.0,304.0,0.0,240.0,
708,708,261540,2615409,Toritama,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,0.0,0.0,0.0,486.0,0.0,485.0,4.0,,,,,,552.0,552.0,,,4422.0,3958.0,2182829.6,486.0,33.0,552.0,
709,709,261560,2615607,Trindade,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,15.0,538.0,7421.0,625.0,19.0,625.0,324.0,,,,,,624.0,624.0,,,927.0,812.0,643815.2,625.0,7.0,624.0,
710,710,261570,2615706,Triunfo,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26157040] Prefeitura Municipal de Triunfo - PMT,Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,372.0,0.0,372.0,0.0,,,,,,372.0,372.0,,,256.0,249.0,2640.0,372.0,0.0,372.0,
711,711,261580,2615805,Tupanatinga,PE,2015,[26158011] Prefeitura Municipal de Tupanatinga - PMT; [26116000] Companhia Pernambucana de Saneamento - COMPESA,Esgoto; Água,Atende parcialmente,0.0,0.0,0.0,312.0,0.0,312.0,0.0,,,,,,312.0,312.0,,,1265.0,1225.0,,312.0,0.0,312.0,
712,712,261590,2615904,Tuparetama,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,2.0,126.0,2910.0,207.0,0.0,203.0,5.0,,,,,,228.0,228.0,,,93.0,90.0,19525.0,203.0,0.0,228.0,
713,713,261600,2616001,Venturosa,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26160040] PREFEITURA MUNICIPAL DE VENTUROSA - PMV,Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,116.0,114.0,642.0,0.0,0.0,0.0,
714,714,261610,2616100,Verdejante,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,Atende parcialmente,4.0,43.0,1570.0,453.0,5.0,453.0,2.0,,,,,,480.0,480.0,,,80.0,77.0,38940.8,453.0,7.0,480.0,
715,715,261618,2616183,Vertente do Lério,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26161840] PREFEITURA MUNICIPAL DE VERTENTE DO LÉRIO - PMVL,Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,60.0,0.0,60.0,0.0,,,,,,120.0,120.0,,,119.0,87.0,34351.2,60.0,0.0,120.0,
716,716,261620,2616209,Vertentes,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26162040] Prefeitura Municipal de Vertentes - PMV,Água; Res Sólidos,Atende parcialmente,0.0,0.0,0.0,310.0,0.0,310.0,0.0,,,,,,408.0,408.0,,,883.0,692.0,434180.8,310.0,9.0,408.0,
717,717,270010,2700102,Água Branca,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27001040] Prefeitura Municipal de Água Branca - PMAB,Água; Res Sólidos,Atende parcialmente,126.0,782.0,3264.0,210.0,11.0,210.0,12.0,,,3264.0,,,132.0,132.0,51.0,319.0,668.0,114.0,456.0,210.0,21.0,132.0,
718,718,270030,2700300,Arapiraca,AL,2015,[27003011] Prefeitura Municipal de Arapiraca - PMA; [27043000] Companhia de Saneamento de Alagoas - CASAL,Esgoto; Água,Atende parcialmente,156.0,1181.0,58765.0,976.0,17.0,976.0,4.0,200.0,180.0,58765.0,,,1524.0,1524.0,55.0,418.0,7368.0,6671.0,4476.0,976.0,10.0,1524.0,
719,719,270070,2700706,Batalha,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27007040] Prefeitura Municipal de Batalha - PMB,Água e Esgoto; Res Sólidos,Atende parcialmente,22.0,380.0,36852.0,256.0,11.0,256.0,3.0,,,36852.0,,,288.0,288.0,185.0,1480.0,390.0,331.0,8606.0,256.0,12.0,288.0,
720,720,270090,2700904,Belo Monte,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,12.0,144.0,6972.0,137.0,21.0,137.0,1.0,,,6972.0,,,120.0,120.0,24.0,144.0,301.0,290.0,7540.0,137.0,24.0,120.0,
721,721,270120,2701209,Cacimbinhas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC,Água; Res Sólidos,Atende parcialmente,32.0,496.0,6768.0,68.0,18.0,68.0,3.0,,,6768.0,,,120.0,120.0,180.0,6760.0,246.0,196.0,5096.0,68.0,9.0,120.0,
722,722,270160,2701605,Canapi,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,220.0,1430.0,5157.0,29.0,0.0,29.0,0.0,,,3438.0,,,132.0,132.0,136.0,857.0,1326.0,96.0,384.0,29.0,0.0,132.0,
723,723,270180,2701803,Carneiros,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,44.0,660.0,19392.0,71.0,11.0,71.0,4.0,,,19392.0,,,120.0,120.0,228.0,4730.0,869.0,738.0,19188.0,71.0,2.0,120.0,
724,724,270200,2702009,Coité do Nóia,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,6.0,74.0,844.0,15.0,0.0,15.0,0.0,,,844.0,,,120.0,120.0,10.0,120.0,361.0,324.0,120.0,15.0,0.0,120.0,
725,725,270235,2702355,Craíbas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,116.0,1181.0,4138.0,86.0,0.0,86.0,0.0,,,4138.0,,,192.0,192.0,55.0,418.0,408.0,367.0,112.0,86.0,1.0,192.0,
726,726,270240,2702405,Delmiro Gouveia,AL,2015,[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg,Esgoto; Água; Res Sólidos,Atende parcialmente,144.0,890.0,14533.0,611.0,26.0,611.0,67.0,,,14533.0,,,588.0,588.0,76.0,456.0,11905.0,10334.0,51169.0,611.0,55.0,588.0,
727,727,270250,2702504,Dois Riachos,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR,Água; Res Sólidos,Atende parcialmente,32.0,380.0,13368.0,74.0,19.0,74.0,2.0,,,13368.0,,,120.0,120.0,97.0,1983.0,769.0,618.0,16068.0,74.0,3.0,120.0,
728,728,270255,2702553,Estrela de Alagoas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,9.0,2047.0,15714.0,26.0,6.0,26.0,9.0,,,8730.0,,,120.0,120.0,5.0,45.0,1691.0,1606.0,303.0,26.0,4.0,120.0,
729,729,270290,2702900,Girau do Ponciano,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,84.0,1149.0,4458.0,65.0,11.0,65.0,0.0,,,4458.0,,,300.0,300.0,45.0,334.0,1055.0,950.0,2721.0,65.0,3.0,300.0,
730,730,270310,2703106,Igaci,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,104.0,1181.0,3233.0,72.0,0.0,72.0,0.0,,,3233.0,,,132.0,132.0,42.0,313.0,400.0,360.0,110.0,72.0,0.0,132.0,
731,731,270330,2703304,Inhapi,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27033040] PREFEITURA MUNICIPAL DE INHAPI - PMI,Água; Res Sólidos,Atende parcialmente,198.0,1287.0,4508.0,45.0,0.0,45.0,2.0,,,2254.0,,,168.0,168.0,36.0,225.0,2085.0,38.0,152.0,45.0,8.0,168.0,
732,732,270340,2703403,Jacaré dos Homens,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,12.0,84.0,17040.0,188.0,22.0,188.0,5.0,,,5680.0,,,120.0,120.0,4.0,28.0,776.0,640.0,16640.0,188.0,2.0,120.0,
733,733,270370,2703700,Jaramataia,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,32.0,532.0,9720.0,45.0,4.0,45.0,0.0,,,9720.0,,,120.0,120.0,182.0,9720.0,549.0,494.0,12844.0,45.0,13.0,120.0,
734,734,270410,2704104,Lagoa da Canoa,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27041040] Prefeitura Municipal de Lagoa da    Canoa - PMLC,Água; Res Sólidos,Atende parcialmente,89.0,1149.0,3177.0,56.0,10.0,56.0,1.0,,,3177.0,,,204.0,204.0,49.0,353.0,173.0,156.0,50.0,56.0,4.0,204.0,
735,735,270440,2704401,Major Isidoro,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27044040] PREFEITURA MUNICIPAL DE MAJOR IZIDORO - PMMI,Água; Res Sólidos,Atende parcialmente,52.0,728.0,25308.0,172.0,9.0,172.0,6.0,,,25308.0,,,192.0,192.0,262.0,3425.0,3103.0,2016.0,52416.0,172.0,3.0,192.0,
736,736,270460,2704609,Maravilha,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27046040] SECRETARIA MUNICIPAL DE OBRAS. URBANISMO E LIMPEZA URBANA - SMOULU,Água; Res Sólidos,Atende parcialmente,28.0,392.0,19596.0,70.0,4.0,70.0,5.0,,,19596.0,,,120.0,120.0,19.0,3648.0,426.0,400.0,10400.0,70.0,2.0,120.0,
737,737,270500,2705002,Mata Grande,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,420.0,2604.0,9364.0,90.0,9.0,90.0,2.0,,,4682.0,,,132.0,132.0,134.0,812.0,589.0,58.0,232.0,90.0,4.0,132.0,
738,738,270530,2705309,Minador do Negrão,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,12.0,1964.0,5808.0,0.0,0.0,0.0,0.0,,,7744.0,,,120.0,120.0,16.0,128.0,1032.0,980.0,162.0,0.0,0.0,120.0,
739,739,270540,2705408,Monteirópolis,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,22.0,352.0,15876.0,123.0,9.0,123.0,3.0,,,15876.0,,,120.0,120.0,20.0,280.0,480.0,384.0,9984.0,123.0,6.0,120.0,
740,740,270570,2705705,Olho D ÁGUA das Flores,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,25.0,350.0,70248.0,290.0,21.0,290.0,4.0,,,70248.0,,,324.0,324.0,192.0,1344.0,1224.0,1101.0,28626.0,290.0,5.0,324.0,
741,741,270580,2705804,Olho D ÁGUA do Casado,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,152.0,1033.0,3909.0,139.0,14.0,139.0,9.0,,,1303.0,,,120.0,120.0,32.0,224.0,297.0,36.0,162.0,139.0,14.0,120.0,
742,742,270600,2706000,Olivença,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,27.0,405.0,19944.0,92.0,1.0,92.0,2.0,,,19944.0,,,120.0,120.0,48.0,912.0,402.0,352.0,9152.0,92.0,5.0,120.0,
743,743,270610,2706109,Ouro Branco,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27061040] SECRETARIA DE OBRAS - SMOV,Água; Res Sólidos,Atende parcialmente,30.0,510.0,16056.0,16.0,8.0,16.0,0.0,,,16056.0,,,120.0,120.0,22.0,5280.0,1032.0,877.0,22802.0,16.0,2.0,120.0,
744,744,270620,2706208,Palestina,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27062040] Prefeitura Municipal de Palestina - PMP,Água; Res Sólidos,Atende parcialmente,20.0,309.0,13164.0,115.0,4.0,115.0,4.0,,,13164.0,,,120.0,120.0,24.0,552.0,496.0,421.0,10946.0,115.0,6.0,120.0,
745,745,270630,2706307,Palmeira dos Índios,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27063040] SECRETARIA MUNICIPAL DE URBANIZAÇÃO - SEMUR,Água e Esgoto; Res Sólidos,Atende parcialmente,20.0,352.0,380780.0,425.0,34.0,425.0,105.0,42.0,756.0,342702.0,,,672.0,672.0,18.0,129.0,24542.0,23246.0,5607.0,425.0,33.0,672.0,
746,746,270640,2706406,Pão de Açúcar,AL,2015,[27064011] Serviço Autônomo de Água e Esgoto - SAAE; [27043000] Companhia de Saneamento de Alagoas - CASAL,Água; Água,,22.0,330.0,1356.0,120.0,0.0,,2.0,,,1356.0,,,,,20.0,480.0,110.0,110.0,125.0,130.0,0.0,,
747,747,270642,2706422,Pariconha,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27064240] Prefeitura Municipal de Pariconha - PMP,Água; Res Sólidos,Atende parcialmente,146.0,1029.0,4164.0,98.0,4.0,98.0,3.0,,,2082.0,,,120.0,120.0,41.0,259.0,274.0,51.0,212.0,98.0,8.0,120.0,
748,748,270710,2707107,Piranhas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água e Esgoto,Atende parcialmente,24.0,159.0,4774.0,477.0,25.0,477.0,10.0,318.0,1908.0,4774.0,,,348.0,348.0,10.0,72.0,1062.0,209.0,842.0,477.0,44.0,348.0,
749,749,270720,2707206,Poço das Trincheiras,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,25.0,425.0,12264.0,94.0,7.0,94.0,4.0,,,12264.0,,,120.0,120.0,22.0,2984.0,486.0,486.0,12636.0,94.0,1.0,120.0,
750,750,270760,2707602,Quebrangulo,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água e Esgoto,Atende parcialmente,10.0,62.0,26030.0,92.0,5.0,92.0,1.0,2.0,6.0,13015.0,,,156.0,156.0,5.0,30.0,2293.0,2180.0,414.0,92.0,0.0,156.0,
751,751,270800,2708006,Santana do Ipanema,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27080040] Secretaria Municipal de Obras - SMO,Água e Esgoto; Res Sólidos,Atende parcialmente,30.0,360.0,132408.0,390.0,8.0,390.0,21.0,,,132408.0,,,516.0,516.0,140.0,1680.0,1354.0,1218.0,31668.0,390.0,2.0,516.0,
752,752,270840,2708402,São José da Tapera,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,Atende parcialmente,27.0,405.0,48948.0,258.0,20.0,258.0,9.0,,,48948.0,,,264.0,264.0,125.0,875.0,203.0,200.0,5200.0,258.0,31.0,264.0,
753,753,270895,2708956,Senador Rui Palmeira,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27089540] Prefeitura Municipal de Senador Rui Palmeira - PMSRP,Água; Res Sólidos,Atende parcialmente,52.0,676.0,13044.0,67.0,2.0,67.0,6.0,,,13044.0,,,120.0,120.0,141.0,2525.0,1708.0,1451.0,37726.0,67.0,2.0,120.0,
754,754,270920,2709202,Traipu,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27092040] Prefeitura Municipal de Traipu - PMT,Água; Res Sólidos,Atende parcialmente,43.0,327.0,2331.0,74.0,5.0,74.0,0.0,,,2331.0,,,204.0,204.0,31.0,215.0,284.0,255.0,103.0,74.0,0.0,204.0,
755,755,280010,2800100,Amparo de São Francisco,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,Atende integralmente,0.0,0.0,,335.0,30.0,335.0,67.0,,,,,,120.0,120.0,0.0,0.0,1.0,1.0,,335.0,21.0,120.0,
756,756,280020,2800209,Aquidabã,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,Atende integralmente,0.0,0.0,,722.0,20.0,722.0,63.0,,,,,,480.0,480.0,0.0,0.0,1.0,1.0,,722.0,13.0,480.0,
757,757,280110,2801108,Canhoba,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,Atende integralmente,0.0,0.0,,381.0,48.0,381.0,25.0,,,,,,120.0,120.0,0.0,0.0,1.0,1.0,,381.0,36.0,120.0,
