,Código.do.Município,GEOCODIGO,Município,Estado,Ano.de.Referência,Prestadores,Serviços,G06A...População.urbana.residente.do.s..município.s..com.abastecimento.de.água..Habitantes.,G06B...População.urbana.residente.do.s..município.s..com.esgotamento.sanitário..Habitantes.,G12A...População.total.residente.do.s..município.s..com.abastecimento.de.água..segundo.o.IBGE..Habitantes.,G12B...População.total.residente.do.s..município.s..com.esgotamento.sanitário..segundo.o.IBGE..Habitantes.,GE008...Quantidade.de.Sedes.municipais.atendidas.com.abastecimento.de.água..Sedes.,GE009...Quantidade.de.Sedes.municipais.atendidas.com.esgotamento.sanitário..Sedes.,GE010...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.abastecimento.de.água..Localidades.,GE011...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.esgotamento.sanitário..Localidades.,"popTotal",popUrbanaTotal
700,261440,2614402,Solidão,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26144040] secretaria de obras e saneamento - so,Água; Res Sólidos,1896.0,,5949.0,,1.0,,0.0,,5949,1896
701,261450,2614501,Surubim,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,47536.0,,63166.0,,1.0,,0.0,,63166,47536
702,261460,2614600,Tabira,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,20914.0,,27958.0,,1.0,,1.0,,27958,20914
703,261470,2614709,Tacaimbó,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26147040] PREFEITURA MUNICPAL DE TACAIMBÓ - PMT,Água; Res Sólidos,7177.0,,12891.0,,1.0,,0.0,,12891,7177
704,261480,2614808,Tacaratu,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,10257.0,,24626.0,,1.0,,1.0,,24626,10257
705,261500,2615003,Taquaritinga do Norte,PE,2015,[26150011] Prefeitura Municipal de Taquaritinga do Norte - PMTN; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26150040] Secretaria de Obras e Urbanismo - SEURB,Esgoto; Água; Res Sólidos,19900.0,19900.0,27592.0,27592.0,1.0,1.0,0.0,7.0,27592,19900
706,261510,2615102,Terezinha,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,2996.0,,7057.0,,1.0,,0.0,,7057,2996
707,261520,2615201,Terra Nova,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,5504.0,,10185.0,,1.0,,1.0,,10185,5504
708,261540,2615409,Toritama,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,40430.0,,42123.0,,1.0,,0.0,,42123,40430
709,261560,2615607,Trindade,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,25391.0,,29519.0,,1.0,,1.0,,29519,25391
710,261570,2615706,Triunfo,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26157040] Prefeitura Municipal de Triunfo - PMT,Água; Res Sólidos,8073.0,,15250.0,,1.0,,2.0,,15250,8073
711,261580,2615805,Tupanatinga,PE,2015,[26158011] Prefeitura Municipal de Tupanatinga - PMT; [26116000] Companhia Pernambucana de Saneamento - COMPESA,Esgoto; Água,9243.0,9243.0,26454.0,26454.0,1.0,1.0,1.0,0.0,26454,9243
712,261590,2615904,Tuparetama,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,6531.0,,8149.0,,1.0,,0.0,,8149,6531
713,261600,2616001,Venturosa,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26160040] PREFEITURA MUNICIPAL DE VENTUROSA - PMV,Água; Res Sólidos,11514.0,,17870.0,,1.0,,0.0,,17870,11514
714,261610,2616100,Verdejante,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA,Água,2783.0,,9450.0,,1.0,,3.0,,9450,2783
715,261618,2616183,Vertente do Lério,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26161840] PREFEITURA MUNICIPAL DE VERTENTE DO LÉRIO - PMVL,Água; Res Sólidos,1784.0,,7746.0,,1.0,,1.0,,7746,1784
716,261620,2616209,Vertentes,PE,2015,[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26162040] Prefeitura Municipal de Vertentes - PMV,Água; Res Sólidos,14187.0,,19976.0,,1.0,,2.0,,19976,14187
717,270010,2700102,Água Branca,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27001040] Prefeitura Municipal de Água Branca - PMAB,Água; Res Sólidos,5379.0,,20434.0,,1.0,,48.0,,20434,5379
718,270030,2700300,Arapiraca,AL,2015,[27003011] Prefeitura Municipal de Arapiraca - PMA; [27043000] Companhia de Saneamento de Alagoas - CASAL,Esgoto; Água,195937.0,195937.0,231053.0,231053.0,1.0,1.0,55.0,0.0,231053,195937
719,270070,2700706,Batalha,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27007040] Prefeitura Municipal de Batalha - PMB,Água e Esgoto; Res Sólidos,13043.0,13043.0,18496.0,18496.0,1.0,1.0,12.0,1.0,18496,13043
720,270090,2700904,Belo Monte,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,1129.0,,6775.0,,1.0,,6.0,,6775,1129
721,270120,2701209,Cacimbinhas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC,Água; Res Sólidos,5732.0,,10818.0,,1.0,,4.0,,10818,5732
722,270160,2701605,Canapi,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,5771.0,,17976.0,,1.0,,0.0,,17976,5771
723,270180,2701803,Carneiros,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,5087.0,,8969.0,,1.0,,11.0,,8969,5087
724,270200,2702009,Coité do Nóia,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,3760.0,,10992.0,,1.0,,3.0,,10992,3760
725,270235,2702355,Craíbas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,7861.0,,24288.0,,1.0,,46.0,,24288,7861
726,270240,2702405,Delmiro Gouveia,AL,2015,[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg,Esgoto; Água; Res Sólidos,37681.0,37681.0,51997.0,51997.0,1.0,1.0,25.0,2.0,51997,37681
727,270250,2702504,Dois Riachos,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR,Água; Res Sólidos,5246.0,,11224.0,,1.0,,1.0,,11224,5246
728,270255,2702553,Estrela de Alagoas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,4275.0,,18306.0,,1.0,,21.0,,18306,4275
729,270290,2702900,Girau do Ponciano,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,12508.0,,40519.0,,1.0,,24.0,,40519,12508
730,270310,2703106,Igaci,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,6393.0,,26041.0,,1.0,,51.0,,26041,6393
731,270330,2703304,Inhapi,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27033040] PREFEITURA MUNICIPAL DE INHAPI - PMI,Água; Res Sólidos,6970.0,,18621.0,,1.0,,3.0,,18621,6970
732,270340,2703403,Jacaré dos Homens,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,3041.0,,5429.0,,1.0,,15.0,,5429,3041
733,270370,2703700,Jaramataia,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,2985.0,,5695.0,,1.0,,7.0,,5695,2985
734,270410,2704104,Lagoa da Canoa,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27041040] Prefeitura Municipal de Lagoa da    Canoa - PMLC,Água; Res Sólidos,9212.0,,18343.0,,1.0,,10.0,,18343,9212
735,270440,2704401,Major Isidoro,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27044040] PREFEITURA MUNICIPAL DE MAJOR IZIDORO - PMMI,Água; Res Sólidos,9872.0,,20047.0,,1.0,,8.0,,20047,9872
736,270460,2704609,Maravilha,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27046040] SECRETARIA MUNICIPAL DE OBRAS. URBANISMO E LIMPEZA URBANA - SMOULU,Água; Res Sólidos,4880.0,,9770.0,,1.0,,8.0,,9770,4880
737,270500,2705002,Mata Grande,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,5879.0,,25590.0,,1.0,,15.0,,25590,5879
738,270530,2705309,Minador do Negrão,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,2316.0,,5425.0,,1.0,,0.0,,5425,2316
739,270540,2705408,Monteirópolis,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,2626.0,,7241.0,,1.0,,16.0,,7241,2626
740,270570,2705705,Olho D ÁGUA das Flores,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,14866.0,,21641.0,,1.0,,41.0,,21641,14866
741,270580,2705804,Olho D ÁGUA do Casado,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,4410.0,,9298.0,,1.0,,5.0,,9298,4410
742,270600,2706000,Olivença,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,3319.0,,11688.0,,1.0,,15.0,,11688,3319
743,270610,2706109,Ouro Branco,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27061040] SECRETARIA DE OBRAS - SMOV,Água; Res Sólidos,7274.0,,11537.0,,1.0,,4.0,,11537,7274
744,270620,2706208,Palestina,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27062040] Prefeitura Municipal de Palestina - PMP,Água; Res Sólidos,3169.0,,5004.0,,1.0,,8.0,,5004,3169
745,270630,2706307,Palmeira dos Índios,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27063040] SECRETARIA MUNICIPAL DE URBANIZAÇÃO - SEMUR,Água e Esgoto; Res Sólidos,54184.0,54184.0,73878.0,73878.0,1.0,1.0,34.0,0.0,73878,54184
746,270640,2706406,Pão de Açúcar,AL,2015,[27064011] Serviço Autônomo de Água e Esgoto - SAAE; [27043000] Companhia de Saneamento de Alagoas - CASAL,Água; Água,11252.0,,24878.0,,1.0,,45.0,,24878,11252
747,270642,2706422,Pariconha,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27064240] Prefeitura Municipal de Pariconha - PMP,Água; Res Sólidos,2888.0,,10601.0,,1.0,,14.0,,10601,2888
748,270710,2707107,Piranhas,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água e Esgoto,14279.0,14279.0,24950.0,24950.0,1.0,1.0,7.0,1.0,24950,14279
749,270720,2707206,Poço das Trincheiras,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,2134.0,,14493.0,,1.0,,7.0,,14493,2134
750,270760,2707602,Quebrangulo,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água e Esgoto,6537.0,6537.0,11592.0,11592.0,1.0,1.0,0.0,0.0,11592,6537
751,270800,2708006,Santana do Ipanema,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27080040] Secretaria Municipal de Obras - SMO,Água e Esgoto; Res Sólidos,28932.0,28932.0,47820.0,47820.0,1.0,1.0,35.0,1.0,47820,28932
752,270840,2708402,São José da Tapera,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL,Água,12481.0,,32271.0,,1.0,,26.0,,32271,12481
753,270895,2708956,Senador Rui Palmeira,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27089540] Prefeitura Municipal de Senador Rui Palmeira - PMSRP,Água; Res Sólidos,4205.0,,13909.0,,1.0,,2.0,,13909,4205
754,270920,2709202,Traipu,AL,2015,[27043000] Companhia de Saneamento de Alagoas - CASAL; [27092040] Prefeitura Municipal de Traipu - PMT,Água; Res Sólidos,8682.0,,27798.0,,1.0,,8.0,,27798,8682
755,280010,2800100,Amparo de São Francisco,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,1920.0,,2374.0,,1.0,,1.0,,2374,1920
756,280020,2800209,Aquidabã,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,12174.0,,21312.0,,1.0,,23.0,,21312,12174
757,280110,2801108,Canhoba,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,1537.0,,4057.0,,1.0,,11.0,,4057,1537
758,280120,2801207,Canindé de São Francisco,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,16110.0,,28279.0,,1.0,,8.0,,28279,16110
759,280140,2801405,Carira,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,11991.0,,21484.0,,1.0,,26.0,,21484,11991
760,280160,2801603,Cedro de São João,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,5265.0,,5890.0,,1.0,,1.0,,5890,5265
761,280190,2801900,Cumbe,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,2373.0,,3985.0,,1.0,,6.0,,3985,2373
762,280220,2802205,Feira Nova,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,3755.0,,5573.0,,1.0,,6.0,,5573,3755
763,280230,2802304,Frei Paulo,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP,Água; Res Sólidos,8907.0,,15047.0,,1.0,,5.0,,15047,8907
764,280240,2802403,Gararu,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28024040] Prefeitura Municipal de Gararu - PMG,Água; Res Sólidos,2911.0,,11724.0,,1.0,,26.0,,11724,2911
765,280260,2802601,Gracho Cardoso,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28026040] Prefeitura Municipal de Gracho Cardoso - PMGC,Água; Res Sólidos,2800.0,,5848.0,,1.0,,11.0,,5848,2800
766,280310,2803104,Itabi,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,2777.0,,5017.0,,1.0,,12.0,,5017,2777
767,280370,2803708,Macambira,SE,2015,[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO,Esgoto; Água,3265.0,3265.0,6824.0,6824.0,1.0,1.0,5.0,0.0,6824,3265
768,280420,2804201,Monte Alegre de Sergipe,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28042040] Prefeitura Municipal de Monte Alegre de Sergipe - PMMAS,Água; Res Sólidos,8767.0,,14853.0,,1.0,,14.0,,14853,8767
769,280445,2804458,Nossa Senhora Aparecida,SE,2015,[28044511] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA; [28003000] Companhia de Saneamento de Sergipe - DESO; [28044540] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA,Esgoto; Água; Res Sólidos,3586.0,3586.0,8830.0,8830.0,1.0,1.0,12.0,0.0,8830,3586
770,280450,2804508,Nossa Senhora da Glória,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,23765.0,,35726.0,,1.0,,23.0,,35726,23765
771,280460,2804607,Nossa Senhora das Dores,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28046040] Prefeitura Municipal de Nossa Senhora Das Dores - PMNSD,Água; Res Sólidos,17109.0,,26240.0,,1.0,,10.0,,26240,17109
772,280470,2804706,Nossa Senhora de Lourdes,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,3426.0,,6494.0,,1.0,,7.0,,6494,3426
773,280500,2805000,Pedra Mole,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,1288.0,,3199.0,,1.0,,7.0,,3199,1288
774,280520,2805208,Pinhão,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,3578.0,,6440.0,,1.0,,2.0,,6440,3578
775,280540,2805406,Poço Redondo,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28054040] PREFEITURA MUNICIPAL DE POÇO REDONDO - PMPRE,Água; Res Sólidos,9333.0,,33757.0,,1.0,,13.0,,33757,9333
776,280550,2805505,Poço Verde,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28055040] PREFEITURAS MUNICIPAL DE POÇO VERDE - PMPV,Água; Res Sólidos,13115.0,,23416.0,,1.0,,17.0,,23416,13115
777,280560,2805604,Porto da Folha,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,10449.0,,28492.0,,1.0,,26.0,,28492,10449
778,280570,2805703,Propriá,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,25422.0,,29655.0,,1.0,,0.0,,29655,25422
779,280600,2806008,Ribeirópolis,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,12754.0,,18362.0,,1.0,,1.0,,18362,12754
780,280700,2807006,São Miguel do Aleixo,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,1843.0,,3902.0,,1.0,,1.0,,3902,1843
781,280710,2807105,Simão Dias,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28071040] Secretaria Municipal de Obras. Transporte e Serviços Públicos - SMOTSP,Água e Esgoto; Res Sólidos,21389.0,21389.0,40526.0,40526.0,1.0,1.0,10.0,0.0,40526,21389
782,280730,2807303,Telha,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO,Água,1208.0,,3170.0,,1.0,,3.0,,3170,1208
783,280740,2807402,Tobias Barreto,SE,2015,[28003000] Companhia de Saneamento de Sergipe - DESO; [28074040] PREFEITURA MUNICIPAL DE TOBIAS BARRETO - PMTB,Água; Res Sólidos,34465.0,,51375.0,,1.0,,19.0,,51375,34465
784,290010,2900108,Abaíra,BA,2015,,,,,,,,,,,9226,4145
785,290020,2900207,Abaré,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29002040] SECRETARIA DE OBRAS E SERVIÇO PÚBLICO - SECSP,Água e Esgoto; Res Sólidos,10357.0,10357.0,19574.0,19574.0,1.0,1.0,0.0,0.0,19574,10357
786,290035,2900355,Adustina,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6087.0,,17153.0,,1.0,,2.0,,17153,6087
787,290040,2900405,Água Fria,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6259.0,,17043.0,,1.0,,0.0,,17043,6259
788,290050,2900504,Érico Cardoso,BA,2015,[29005011] Serviço Autônomo de Água e Esgoto - SAAE; [29005040] Prefeitura Municipal de Érico Cardoso - PM,Água; Res Sólidos,2123.0,,11437.0,,1.0,,13.0,,11437,2123
789,290100,2901007,Amargosa,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29010040] PREFEITURA MUNICIPAL DE AMARGOSA - BA,Água e Esgoto; Res Sólidos,27395.0,27395.0,37807.0,37807.0,1.0,1.0,1.0,0.0,37807,27395
790,290115,2901155,América Dourada,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29011540] PREFEITURA MUNICIPAL DE AMERICA DOURADA - PMAD,Água; Res Sólidos,11485.0,,16923.0,,1.0,,4.0,,16923,11485
791,290120,2901205,Anagé,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29012040] Prefeitura Municipal de Anagé - PMA,Água; Res Sólidos,3878.0,,20096.0,,1.0,,0.0,,20096,3878
792,290130,2901304,Andaraí,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29013040] Prefeitura Municipal de Andaraí - PMA,Água; Res Sólidos,7641.0,,13723.0,,1.0,,1.0,,13723,7641
793,290135,2901353,Andorinha,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29013540] Prefeitura Municipal de Andorinha - PMA,Água; Res Sólidos,6370.0,,14791.0,,1.0,,2.0,,14791,6370
794,290150,2901502,Anguera,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4772.0,,11299.0,,1.0,,1.0,,11299,4772
795,290160,2901601,Antas,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7146.0,,19183.0,,1.0,,4.0,,19183,7146
796,290170,2901700,Antônio Cardoso,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,3412.0,,12225.0,,1.0,,3.0,,12225,3412
797,290180,2901809,Antônio Gonçalves,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6398.0,,12187.0,,1.0,,2.0,,12187,6398
798,290200,2902005,Aracatu,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4037.0,,14089.0,,1.0,,0.0,,14089,4037
799,290210,2902104,Araci,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29021040] Prefeitura Municipal de Araci - PMA,Água e Esgoto; Res Sólidos,21432.0,21432.0,56370.0,56370.0,1.0,1.0,0.0,0.0,56370,21432
800,290260,2902609,Baixa Grande,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29026040] PREFEITURA MUNICIPAL DE BAIXA GRANDE - PMBG,Água; Res Sólidos,8811.0,,21197.0,,1.0,,7.0,,21197,8811
801,290265,2902658,Banzaê,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29026540] PREFEITURA MUNICIPAL DE BANZAÊ - PMB,Água; Res Sólidos,4691.0,,13711.0,,1.0,,0.0,,13711,4691
802,290270,2902708,Barra,BA,2015,[29027040] PREFEITURA MUNICIPAL DA BARRA - PMB,Res Sólidos,,,,,,,,,54188,24659
803,290280,2902807,Barra da Estiva,BA,2015,[29028011] Prefeitura Municipal de Barra da Estiva - PMBE; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29028040] PREFEITURA MUNICIPAL DE BARRA DA ESTIVA - BE,Água e Esgoto; Água; Res Sólidos,10997.0,10997.0,22394.0,22394.0,1.0,1.0,49.0,1.0,22394,10997
804,290290,2902906,Barra do Choça,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água e Esgoto,22449.0,22449.0,34853.0,34853.0,1.0,0.0,7.0,1.0,34853,22449
805,290300,2903003,Barra do Mendes,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29030040] PREFEITURA MUNICIPAL DE BARRA DO MENDES - PMBM,Água; Res Sólidos,6497.0,,14526.0,,1.0,,2.0,,14526,6497
806,290323,2903235,Barro Alto,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7582.0,,15377.0,,1.0,,0.0,,15377,7582
807,290327,2903276,Barrocas,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6329.0,,15770.0,,1.0,,8.0,,15770,6329
808,290350,2903508,Belo Campo,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,10360.0,,18383.0,,1.0,,0.0,,18383,10360
809,290360,2903607,Biritinga,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,3745.0,,15799.0,,1.0,,0.0,,15799,3745
810,290370,2903706,Boa Nova,BA,2015,[29037011] Prefeitura Municipal de Boa Nova - PMBN; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Esgoto; Água,5490.0,5490.0,14577.0,14577.0,1.0,1.0,1.0,0.0,14577,5490
811,290380,2903805,Boa Vista do Tupim,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,6837.0,,18658.0,,1.0,,4.0,,18658,6837
812,290390,2903904,Bom Jesus da Lapa,BA,2015,[29039011] Serviço Autônomo de Água e Esgoto - SAAE,Água e Esgoto,47204.0,47204.0,69526.0,69526.0,1.0,1.0,8.0,0.0,69526,47204
813,290395,2903953,Bom Jesus da Serra,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29039540] PREFEITURA MUNICIPAL DE BOM JESUS DA SERRA - BA,Água; Res Sólidos,2889.0,,10554.0,,1.0,,1.0,,10554,2889
814,290400,2904001,Boninal,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4906.0,,14585.0,,1.0,,0.0,,14585,4906
815,290405,2904050,Bonito,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,7089.0,,16873.0,,1.0,,0.0,,16873,7089
816,290410,2904100,Boquira,BA,2015,,,,,,,,,,,22429,7495
817,290420,2904209,Botuporã,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4027.0,,11021.0,,1.0,,1.0,,11021,4027
818,290430,2904308,Brejões,BA,2015,[29043011] Prefeitura Municipal de Brejões - PMB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Esgoto; Água,5259.0,5259.0,15214.0,15214.0,1.0,1.0,1.0,0.0,15214,5259
819,290440,2904407,Brejolândia,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,1916.0,,10698.0,,1.0,,2.0,,10698,1916
820,290450,2904506,Brotas de Macaúbas,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,3221.0,,11070.0,,1.0,,0.0,,11070,3221
821,290460,2904605,Brumado,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29046040] Prefeitura Municipal de Brumado - PMBRUMADO,Água e Esgoto; Res Sólidos,48382.0,48382.0,69255.0,69255.0,1.0,1.0,3.0,0.0,69255,48382
822,290475,2904753,Buritirama,BA,2015,,,,,,,,,,,21549,8691
823,290480,2904803,Caatiba,BA,2015,[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA,Água,4805.0,,10166.0,,1.0,,1.0,,10166,4805
